Sno,Customerid,Response,Followup,Channeltype,mail,email,phone,Notes,
3578,106,0,0,0,0,0,0,,
3579,608,0,0,0,0,0,0,,
3580,1813,0,0,0,0,0,0,,
3581,143,0,0,0,0,0,0,,
3582,1376,0,0,0,0,0,0,,
3583,1692,0,0,0,0,0,0,,
3584,936,0,0,0,0,0,0,,
3585,470,0,0,0,0,0,0,,
3586,1353,0,0,0,0,0,0,,
3587,1645,0,0,0,0,0,0,,
3588,304,0,0,0,0,0,0,,
3589,1050,0,0,0,0,0,0,,
3590,1810,0,0,0,0,0,0,,
3591,1070,0,0,0,0,0,0,,
3592,637,0,0,0,0,0,0,,
3593,247,0,0,0,0,0,0,,
3594,1165,0,0,0,0,0,0,,
3595,1500,0,0,0,0,0,0,,
3596,593,0,0,0,0,0,0,,
3597,1301,0,0,0,0,0,0,,
3598,800,0,0,0,0,0,0,,
3599,1959,0,0,0,0,0,0,,
3600,1829,0,0,0,0,0,0,,
3601,855,0,0,0,0,0,0,,
3602,422,0,0,0,0,0,0,,
3603,1709,0,0,0,0,0,0,,
3604,1227,0,0,0,0,0,0,,
3605,954,0,0,0,0,0,0,,
3606,793,0,0,0,0,0,0,,
3607,1488,0,0,0,0,0,0,,
3608,592,0,0,0,0,0,0,,
3609,1804,0,0,0,0,0,0,,
3610,690,0,0,0,0,0,0,,
3611,1247,0,0,0,0,0,0,,
3612,272,0,0,0,0,0,0,,
3613,479,0,0,0,0,0,0,,
3614,664,0,0,0,0,0,0,,
3615,1363,0,0,0,0,0,0,,
3616,1607,0,0,0,0,0,0,,
3617,1689,0,0,0,0,0,0,,
3618,539,0,0,0,0,0,0,,
3619,560,0,0,0,0,0,0,,
3620,1453,0,0,0,0,0,0,,
3621,1718,0,0,0,0,0,0,,
3622,1679,0,0,0,0,0,0,,
3623,1221,0,0,0,0,0,0,,
3624,391,0,0,0,0,0,0,,
3625,166,0,0,0,0,0,0,,
3626,331,0,0,0,0,0,0,,
3627,871,0,0,0,0,0,0,,
3628,1242,0,0,0,0,0,0,,
3629,650,0,0,0,0,0,0,,
3630,18,0,0,0,0,0,0,,
3631,1826,0,0,0,0,0,0,,
3632,1136,0,0,0,0,0,0,,
3633,1158,0,0,0,0,0,0,,
3634,938,0,0,0,0,0,0,,
3635,1548,0,0,0,0,0,0,,
3636,1982,0,0,0,0,0,0,,
3637,1159,0,0,0,0,0,0,,
3638,927,0,0,0,0,0,0,,
3639,1440,0,0,0,0,0,0,,
3640,1754,0,0,0,0,0,0,,
3641,1797,0,0,0,0,0,0,,
3642,1811,0,0,0,0,0,0,,
3643,1101,0,0,0,0,0,0,,
3644,1005,0,0,0,0,0,0,,
3645,158,0,0,0,0,0,0,,
3646,711,0,0,0,0,0,0,,
3647,1447,0,0,0,0,0,0,,
3648,955,0,0,0,0,0,0,,
3649,865,0,0,0,0,0,0,,
3650,903,0,0,0,0,0,0,,
3651,501,0,0,0,0,0,0,,
3652,1425,0,0,0,0,0,0,,
3653,1282,0,0,0,0,0,0,,
3654,643,0,0,0,0,0,0,,
3655,1480,0,0,0,0,0,0,,
3656,87,0,0,0,0,0,0,,
3657,1173,0,0,0,0,0,0,,
3658,599,0,0,0,0,0,0,,
3659,958,0,0,0,0,0,0,,
3660,1852,0,0,0,0,0,0,,
3661,812,0,0,0,0,0,0,,
3662,492,0,0,0,0,0,0,,
3663,327,0,0,0,0,0,0,,
3664,435,0,0,0,0,0,0,,
3665,1850,0,0,0,0,0,0,,
3666,232,0,0,0,0,0,0,,
3667,1330,0,0,0,0,0,0,,
3668,1880,0,0,0,0,0,0,,
3669,109,0,0,0,0,0,0,,
3670,1761,0,0,0,0,0,0,,
3671,1332,0,0,0,0,0,0,,
3672,1902,0,0,0,0,0,0,,
3673,1641,0,0,0,0,0,0,,
3674,1230,0,0,0,0,0,0,,
3675,1028,0,0,0,0,0,0,,
3676,777,0,0,0,0,0,0,,
3677,75,0,0,0,0,0,0,,
3678,619,0,0,0,0,0,0,,
3679,34,0,0,0,0,0,0,,
3680,951,0,0,0,0,0,0,,
3681,1997,0,0,0,0,0,0,,
3682,1367,0,0,0,0,0,0,,
3683,625,0,0,0,0,0,0,,
3684,1132,0,0,0,0,0,0,,
3685,1582,0,0,0,0,0,0,,
3686,1013,0,0,0,0,0,0,,
3687,1913,0,0,0,0,0,0,,
3688,1734,0,0,0,0,0,0,,
3689,917,0,0,0,0,0,0,,
3690,542,0,0,0,0,0,0,,
3691,832,0,0,0,0,0,0,,
3692,748,0,0,0,0,0,0,,
3693,572,0,0,0,0,0,0,,
3694,1469,0,0,0,0,0,0,,
3695,1184,0,0,0,0,0,0,,
3696,1040,0,0,0,0,0,0,,
3697,411,0,0,0,0,0,0,,
3698,24,0,0,0,0,0,0,,
3699,685,0,0,0,0,0,0,,
3700,1523,0,0,0,0,0,0,,
3701,1142,0,0,0,0,0,0,,
3702,370,0,0,0,0,0,0,,
3703,864,0,0,0,0,0,0,,
3704,1652,0,0,0,0,0,0,,
3705,1195,0,0,0,0,0,0,,
3706,957,0,0,0,0,0,0,,
3707,1958,0,0,0,0,0,0,,
3708,1888,0,0,0,0,0,0,,
3709,1121,0,0,0,0,0,0,,
3710,1530,0,0,0,0,0,0,,
3711,751,0,0,0,0,0,0,,
3712,1784,0,0,0,0,0,0,,
3713,880,0,0,0,0,0,0,,
3714,490,0,0,0,0,0,0,,
3715,1923,0,0,0,0,0,0,,
3716,266,0,0,0,0,0,0,,
3717,1504,0,0,0,0,0,0,,
3718,945,0,0,0,0,0,0,,
3719,1606,0,0,0,0,0,0,,
3720,293,0,0,0,0,0,0,,
3721,760,0,0,0,0,0,0,,
3722,1988,0,0,0,0,0,0,,
3723,1177,0,0,0,0,0,0,,
3724,1341,0,0,0,0,0,0,,
3725,952,0,0,0,0,0,0,,
3726,1270,0,0,0,0,0,0,,0
3727,200,0,0,0,0,0,0,,
3728,799,0,0,0,0,0,0,,
3729,891,0,0,0,0,0,0,,
3730,1869,0,0,0,0,0,0,,
3731,1197,0,0,0,0,0,0,,
3732,1156,0,0,0,0,0,0,,
3733,274,0,0,0,0,0,0,,
3734,668,0,0,0,0,0,0,,
3735,198,0,0,0,0,0,0,,
3736,1800,0,0,0,0,0,0,,
3737,1059,0,0,0,0,0,0,,
3738,701,0,0,0,0,0,0,,
3739,206,0,0,0,0,0,0,,
3740,537,0,0,0,0,0,0,,
3741,645,0,0,0,0,0,0,,
3742,1620,0,0,0,0,0,0,,
3743,1765,0,0,0,0,0,0,,
3744,1891,0,0,0,0,0,0,,
3745,322,0,0,0,0,0,0,,
3746,1427,0,0,0,0,0,0,,
3747,268,0,0,0,0,0,0,,
3748,803,0,0,0,0,0,0,,
3749,338,0,0,0,0,0,0,,
3750,76,0,0,0,0,0,0,,
3751,1819,0,0,0,0,0,0,,
3752,1705,0,0,0,0,0,0,,
3753,1269,0,0,0,0,0,0,,
3754,1252,0,0,0,0,0,0,,
3755,1868,0,0,0,0,0,0,,
3756,1857,0,0,0,0,0,0,,
3757,30,0,0,0,0,0,0,,
3758,1345,0,0,0,0,0,0,,
3759,413,0,0,0,0,0,0,,
3760,317,0,0,0,0,0,0,,
3761,1072,0,0,0,0,0,0,,
3762,376,0,0,0,0,0,0,,
3763,1185,0,0,0,0,0,0,,
3764,491,0,0,0,0,0,0,,
3765,1011,0,0,0,0,0,0,,
3766,1495,0,0,0,0,0,0,,
3767,1844,0,0,0,0,0,0,,
3768,1326,0,0,0,0,0,0,,
3769,937,0,0,0,0,0,0,,
3770,1942,0,0,0,0,0,0,,
3771,1231,0,0,0,0,0,0,,
3772,804,0,0,0,0,0,0,,
3773,1080,0,0,0,0,0,0,,
3774,1947,0,0,0,0,0,0,,
3775,1574,0,0,0,0,0,0,,
3776,1091,0,0,0,0,0,0,,
3777,1871,0,0,0,0,0,0,,
3778,715,0,0,0,0,0,0,,
3779,100,0,0,0,0,0,0,,
3780,756,0,0,0,0,0,0,,
3781,1554,0,0,0,0,0,0,,
3782,1680,0,0,0,0,0,0,,
3783,972,0,0,0,0,0,0,,
3784,1745,0,0,0,0,0,0,,
3785,74,0,0,0,0,0,0,,
3786,1583,0,0,0,0,0,0,,
3787,414,0,0,0,0,0,0,,
3788,484,0,0,0,0,0,0,,
3789,486,0,0,0,0,0,0,,
3790,1109,0,0,0,0,0,0,,
3791,1493,0,0,0,0,0,0,,
3792,104,0,0,0,0,0,0,,
3793,148,0,0,0,0,0,0,,
3794,352,0,0,0,0,0,0,,
3795,1621,0,0,0,0,0,0,,
3796,935,0,0,0,0,0,0,,
3797,1513,0,0,0,0,0,0,,
3798,758,0,0,0,0,0,0,,
3799,351,0,0,0,0,0,0,,
3800,311,0,0,0,0,0,0,,
3801,1228,0,0,0,0,0,0,,
3802,1814,0,0,0,0,0,0,,
3803,1949,0,0,0,0,0,0,,
3804,369,0,0,0,0,0,0,,
3805,794,0,0,0,0,0,0,,
3806,1406,0,0,0,0,0,0,,
3807,1825,0,0,0,0,0,0,,
3808,1150,0,0,0,0,0,0,,
3809,447,0,0,0,0,0,0,,
3810,1673,0,0,0,0,0,0,,
3811,978,0,0,0,0,0,0,,
3812,50,0,0,0,0,0,0,,
3813,968,0,0,0,0,0,0,,
3814,1064,0,0,0,0,0,0,,
3815,1056,0,0,0,0,0,0,,
3816,164,0,0,0,0,0,0,,
3817,176,0,0,0,0,0,0,,
3818,82,0,0,0,0,0,0,,
3819,1253,0,0,0,0,0,0,,
3820,734,0,0,0,0,0,0,,
3821,478,0,0,0,0,0,0,,
3822,3,0,0,0,0,0,0,,
3823,602,0,0,0,0,0,0,,
3824,814,0,0,0,0,0,0,,
3825,1831,0,0,0,0,0,0,,
3826,253,0,0,0,0,0,0,,
3827,17,0,0,0,0,0,0,,
3828,950,0,0,0,0,0,0,,
3829,1568,0,0,0,0,0,0,,
3830,1954,0,0,0,0,0,0,,
3831,1357,0,0,0,0,0,0,,
3832,1102,0,0,0,0,0,0,,
3833,834,0,0,0,0,0,0,,
3834,187,0,0,0,0,0,0,,
3835,924,0,0,0,0,0,0,,
3836,1471,0,0,0,0,0,0,,
3837,1149,0,0,0,0,0,0,,
3838,250,0,0,0,0,0,0,,
3839,1238,0,0,0,0,0,0,,
3840,1527,0,0,0,0,0,0,,
3841,1738,0,0,0,0,0,0,,
3842,595,0,0,0,0,0,0,,
3843,1161,0,0,0,0,0,0,,
3844,898,0,0,0,0,0,0,,
3845,1895,0,0,0,0,0,0,,
3846,81,0,0,0,0,0,0,,
3847,1100,0,0,0,0,0,0,,
3848,443,0,0,0,0,0,0,,
3849,1686,0,0,0,0,0,0,,
3850,1384,0,0,0,0,0,0,,
3851,4,0,0,0,0,0,0,,
3852,768,0,0,0,0,0,0,,
3853,1741,0,0,0,0,0,0,,
3854,1281,0,0,0,0,0,0,,
3855,1987,0,0,0,0,0,0,,
3856,1801,0,0,0,0,0,0,,
3857,1614,0,0,0,0,0,0,,
3858,489,0,0,0,0,0,0,,
3859,1052,0,0,0,0,0,0,,
3860,1767,0,0,0,0,0,0,,
3861,347,0,0,0,0,0,0,,
3862,1885,0,0,0,0,0,0,,
3863,233,0,0,0,0,0,0,,
3864,806,0,0,0,0,0,0,,
3865,1649,0,0,0,0,0,0,,
3866,1618,0,0,0,0,0,0,,
3867,1853,0,0,0,0,0,0,,
3868,1671,0,0,0,0,0,0,,
3869,1783,0,0,0,0,0,0,,
3870,591,0,0,0,0,0,0,,
3871,263,0,0,0,0,0,0,,
3872,395,0,0,0,0,0,0,,
3873,1190,0,0,0,0,0,0,,
3874,1817,0,0,0,0,0,0,,
3875,1267,0,0,0,0,0,0,,
3876,983,0,0,0,0,0,0,,
3877,1129,0,0,0,0,0,0,,
3878,548,0,0,0,0,0,0,,
3879,623,0,0,0,0,0,0,,
3880,1219,0,0,0,0,0,0,,
3881,1452,0,0,0,0,0,0,,
3882,632,0,0,0,0,0,0,,
3883,1297,0,0,0,0,0,0,,
3884,9,0,0,0,0,0,0,,
3885,1139,0,0,0,0,0,0,,
3886,940,0,0,0,0,0,0,,
3887,535,0,0,0,0,0,0,,
3888,252,0,0,0,0,0,0,,
3889,609,0,0,0,0,0,0,,
3890,604,0,0,0,0,0,0,,
3891,1248,0,0,0,0,0,0,,
3892,890,0,0,0,0,0,0,,
3893,641,0,0,0,0,0,0,,
3894,1514,0,0,0,0,0,0,,
3895,51,0,0,0,0,0,0,,
3896,579,0,0,0,0,0,0,,
3897,195,0,0,0,0,0,0,,
3898,1894,0,0,0,0,0,0,,
3899,436,0,0,0,0,0,0,,
3900,26,0,0,0,0,0,0,,
3901,213,0,0,0,0,0,0,,
3902,835,0,0,0,0,0,0,,
3903,547,0,0,0,0,0,0,,
3904,1278,0,0,0,0,0,0,,
3905,297,0,0,0,0,0,0,,
3906,1457,0,0,0,0,0,0,,
3907,762,0,0,0,0,0,0,,
3908,240,0,0,0,0,0,0,,
3909,1678,0,0,0,0,0,0,,
3910,1183,0,0,0,0,0,0,,
3911,1155,0,0,0,0,0,0,,
3912,1328,0,0,0,0,0,0,,
3913,1860,0,0,0,0,0,0,,
3914,1510,0,0,0,0,0,0,,
3915,231,0,0,0,0,0,0,,
3916,906,0,0,0,0,0,0,,
3917,1217,0,0,0,0,0,0,,
3918,1458,0,0,0,0,0,0,,
3919,516,0,0,0,0,0,0,,
3920,286,0,0,0,0,0,0,,
3921,1283,0,0,0,0,0,0,,
3922,729,0,0,0,0,0,0,,
3923,877,0,0,0,0,0,0,,
3924,1092,0,0,0,0,0,0,,
3925,258,0,0,0,0,0,0,,
3926,1022,0,0,0,0,0,0,,
3927,1491,0,0,0,0,0,0,,
3928,808,0,0,0,0,0,0,,
3929,318,0,0,0,0,0,0,,
3930,417,0,0,0,0,0,0,,
3931,588,0,0,0,0,0,0,,
3932,1585,0,0,0,0,0,0,,
3933,1535,0,0,0,0,0,0,,
3934,346,0,0,0,0,0,0,,
3935,911,0,0,0,0,0,0,,
3936,1576,0,0,0,0,0,0,,
3937,1298,0,0,0,0,0,0,,
3938,856,0,0,0,0,0,0,,
3939,1638,0,0,0,0,0,0,,
3940,202,0,0,0,0,0,0,,
3941,1033,0,0,0,0,0,0,,
3942,1552,0,0,0,0,0,0,,
3943,597,0,0,0,0,0,0,,
3944,1703,0,0,0,0,0,0,,
3945,1760,0,0,0,0,0,0,,
3946,817,0,0,0,0,0,0,,
3947,1866,0,0,0,0,0,0,,
3948,1728,0,0,0,0,0,0,,
3949,1901,0,0,0,0,0,0,,
3950,365,0,0,0,0,0,0,,
3951,872,0,0,0,0,0,0,,
3952,6,0,0,0,0,0,0,,
3953,652,0,0,0,0,0,0,,
3954,145,0,0,0,0,0,0,,
3955,667,0,0,0,0,0,0,,
3956,1563,0,0,0,0,0,0,,
3957,601,0,0,0,0,0,0,,
3958,921,0,0,0,0,0,0,,
3959,1096,0,0,0,0,0,0,,
3960,1255,0,0,0,0,0,0,,
3961,1516,0,0,0,0,0,0,,
3962,1758,0,0,0,0,0,0,,
3963,71,0,0,0,0,0,0,,
3964,554,0,0,0,0,0,0,,
3965,410,0,0,0,0,0,0,,
3966,280,0,0,0,0,0,0,,
3967,214,0,0,0,0,0,0,,
3968,1105,0,0,0,0,0,0,,
3969,383,0,0,0,0,0,0,,
3970,135,0,0,0,0,0,0,,
3971,458,0,0,0,0,0,0,,
3972,68,0,0,0,0,0,0,,
3973,1715,0,0,0,0,0,0,,
3974,1020,0,0,0,0,0,0,,
3975,1138,0,0,0,0,0,0,,
3976,84,0,0,0,0,0,0,,
3977,1003,0,0,0,0,0,0,,
3978,154,0,0,0,0,0,0,,
3979,1032,0,0,0,0,0,0,,
3980,767,0,0,0,0,0,0,,
3981,1886,0,0,0,0,0,0,,
3982,1834,0,0,0,0,0,0,,
3983,984,0,0,0,0,0,0,,
3984,429,0,0,0,0,0,0,,
3985,1993,0,0,0,0,0,0,,
3986,1635,0,0,0,0,0,0,,
3987,1188,0,0,0,0,0,0,,
3988,1776,0,0,0,0,0,0,,
3989,1928,0,0,0,0,0,0,,
3990,1476,0,0,0,0,0,0,,
3991,956,0,0,0,0,0,0,,
3992,1260,0,0,0,0,0,0,,
3993,764,0,0,0,0,0,0,,
3994,1543,0,0,0,0,0,0,,
3995,860,0,0,0,0,0,0,,
3996,807,0,0,0,0,0,0,,
3997,238,0,0,0,0,0,0,,
3998,867,0,0,0,0,0,0,,
3999,1968,0,0,0,0,0,0,,
4000,1990,0,0,0,0,0,0,,
4001,688,1,0,0,0,0,0,,
4002,1456,1,0,0,0,0,0,,
4003,1422,1,0,0,0,0,0,,
4004,1207,0,0,0,0,0,0,,
4005,1112,1,0,0,0,0,0,,
4006,1874,1,0,0,0,0,0,,
4007,1889,0,0,0,0,0,0,,
4008,838,1,0,0,0,0,0,,
4009,754,1,0,0,0,0,0,,
4010,1687,1,0,0,0,0,0,,
4011,1355,0,0,0,0,0,0,,
4012,1805,0,0,0,0,0,0,,
4013,1818,0,0,0,0,0,0,,
4014,49,0,0,0,0,0,0,,
4015,642,0,0,0,0,0,0,,
4016,716,0,0,0,0,0,0,,
4017,718,0,0,0,0,0,0,,
4018,1389,1,0,0,0,0,0,,
4019,242,1,0,0,0,0,0,,
4020,1037,0,0,0,0,0,0,,
4021,1998,1,0,0,0,0,0,,
4022,1192,1,0,0,0,0,0,,
4023,1719,0,0,0,0,0,0,,
4024,296,1,0,0,0,0,0,,
4025,33,0,0,0,0,0,0,,
4026,190,1,0,0,0,0,0,,
4027,361,1,0,0,0,0,0,,
4028,1060,1,0,0,0,0,0,,
4029,773,0,0,0,0,0,0,,
4030,70,1,0,0,0,0,0,,
4031,1220,1,0,0,0,0,0,,
4032,282,0,0,0,0,0,0,,
4033,1561,1,0,0,0,0,0,,
4034,1795,0,0,0,0,0,0,,
4035,1335,0,0,0,0,0,0,,
4036,621,0,0,0,0,0,0,,
4037,1723,1,0,0,0,0,0,,
4038,39,1,0,0,0,0,0,,
4039,1739,0,0,0,0,0,0,,
4040,122,1,0,0,0,0,0,,
4041,1478,1,0,0,0,0,0,,
4042,585,0,0,0,0,0,0,,
4043,752,0,0,0,0,0,0,,
4044,55,1,0,0,0,0,0,,
4045,875,1,0,0,0,0,0,,
4046,1266,0,0,0,0,0,0,,
4047,1429,1,0,0,0,0,0,,
4048,495,1,0,0,0,0,0,,
4049,550,0,0,0,0,0,0,,
4050,1900,1,0,0,0,0,0,,
4051,224,0,0,0,0,0,0,,
4052,1451,1,0,0,0,0,0,,
4053,1755,1,0,0,0,0,0,,
4054,40,0,0,0,0,0,0,,
4055,922,1,0,0,0,0,0,,
4056,1126,0,0,0,0,0,0,,
4057,1107,0,0,0,0,0,0,,
4058,1075,0,0,0,0,0,0,,
4059,522,1,0,0,0,0,0,,
4060,1577,0,0,0,0,0,0,,
4061,1883,0,0,0,0,0,0,,
4062,1144,0,0,0,0,0,0,,
4063,1589,1,0,0,0,0,0,,
4064,1731,1,0,0,0,0,0,,
4065,844,0,0,0,0,0,0,,
4066,698,1,0,0,0,0,0,,
4067,141,0,0,0,0,0,0,,
4068,1578,0,0,0,0,0,0,,
4069,1008,0,0,0,0,0,0,,
4070,1646,0,0,0,0,0,0,,
4071,1708,1,0,0,0,0,0,,
4072,1208,1,0,0,0,0,0,,
4073,409,1,0,0,0,0,0,,
4074,538,0,0,0,0,0,0,,
4075,821,0,0,0,0,0,0,,
4076,1938,0,0,0,0,0,0,,
4077,384,1,0,0,0,0,0,,
4078,1216,1,0,0,0,0,0,,
4079,1771,0,0,0,0,0,0,,
4080,13,1,0,0,0,0,0,,
4081,706,1,0,0,0,0,0,,
4082,1348,1,0,0,0,0,0,,
4083,1296,0,0,0,0,0,0,,
4084,11,1,0,0,0,0,0,,
4085,1613,0,0,0,0,0,0,,
4086,97,0,0,0,0,0,0,,
4087,926,1,0,0,0,0,0,,
4088,1726,1,0,0,0,0,0,,
4089,1,0,0,0,0,0,0,,
4090,1657,0,0,0,0,0,0,,
4091,1909,1,0,0,0,0,0,,
4092,1700,0,0,0,0,0,0,,
4093,425,0,0,0,0,0,0,,
4094,1273,0,0,0,0,0,0,,
4095,1189,0,0,0,0,0,0,,
4096,1167,0,0,0,0,0,0,,
4097,150,0,0,0,0,0,0,,
4098,334,1,0,0,0,0,0,,
4099,700,1,0,0,0,0,0,,
4100,1388,0,0,0,0,0,0,,
4101,1146,1,0,0,0,0,0,,
4102,8,0,0,0,0,0,0,,
4103,1124,0,0,0,0,0,0,,
4104,487,0,0,0,0,0,0,,
4105,1517,0,0,0,0,0,0,,
4106,1334,1,0,0,0,0,0,,
4107,1685,1,0,0,0,0,0,,
4108,540,0,0,0,0,0,0,,
4109,428,1,0,0,0,0,0,,
4110,1153,1,0,0,0,0,0,,
4111,63,1,0,0,0,0,0,,
4112,1809,1,0,0,0,0,0,,
4113,1309,0,0,0,0,0,0,,
4114,1822,0,0,0,0,0,0,,
4115,1717,0,0,0,0,0,0,,
4116,1407,1,0,0,0,0,0,,
4117,1405,0,0,0,0,0,0,,
4118,432,0,0,0,0,0,0,,
4119,942,1,0,0,0,0,0,,
4120,85,1,0,0,0,0,0,,
4121,1644,1,0,0,0,0,0,,
4122,629,0,0,0,0,0,0,,
4123,610,0,0,0,0,0,0,,
4124,1223,0,0,0,0,0,0,,
4125,763,1,0,0,0,0,0,,
4126,1908,1,0,0,0,0,0,,
4127,5,0,0,0,0,0,0,,
4128,1627,1,0,0,0,0,0,,
4129,702,0,0,0,0,0,0,,
4130,1094,0,0,0,0,0,0,,
4131,366,1,0,0,0,0,0,,
4132,1967,0,0,0,0,0,0,,
4133,1539,1,0,0,0,0,0,,
4134,452,1,0,0,0,0,0,,
4135,970,1,0,0,0,0,0,,
4136,215,0,0,0,0,0,0,,
4137,1986,0,0,0,0,0,0,,
4138,973,0,0,0,0,0,0,,
4139,1419,0,0,0,0,0,0,,
4140,21,1,0,0,0,0,0,,
4141,622,1,0,0,0,0,0,,
4142,1241,0,0,0,0,0,0,,
4143,766,1,0,0,0,0,0,,
4144,1490,0,0,0,0,0,0,,
4145,1688,0,0,0,0,0,0,,
4146,580,1,0,0,0,0,0,,
4147,746,1,0,0,0,0,0,,
4148,785,1,0,0,0,0,0,,
4149,1387,1,0,0,0,0,0,,
4150,776,1,0,0,0,0,0,,
4151,1053,0,0,0,0,0,0,,
4152,600,1,0,0,0,0,0,,
4153,985,0,0,0,0,0,0,,
4154,1666,0,0,0,0,0,0,,
4155,1210,1,0,0,0,0,0,,
4156,27,1,0,0,0,0,0,,
4157,1420,1,0,0,0,0,0,,
4158,406,0,0,0,0,0,0,,
4159,789,1,0,0,0,0,0,,
4160,1748,0,0,0,0,0,0,,
4161,235,1,0,0,0,0,0,,
4162,841,1,0,0,0,0,0,,
4163,666,1,0,0,0,0,0,,
4164,1856,1,0,0,0,0,0,,
4165,923,0,0,0,0,0,0,,
4166,1169,1,0,0,0,0,0,,
4167,633,1,0,0,0,0,0,,
4168,1587,0,0,0,0,0,0,,
4169,1364,0,0,0,0,0,0,,
4170,385,0,0,0,0,0,0,,
4171,931,0,0,0,0,0,0,,
4172,1965,0,0,0,0,0,0,,
4173,257,0,0,0,0,0,0,,
4174,1116,1,0,0,0,0,0,,
4175,1069,0,0,0,0,0,0,,
4176,852,0,0,0,0,0,0,,
4177,1815,0,0,0,0,0,0,,
4178,1017,1,0,0,0,0,0,,
4179,1914,0,0,0,0,0,0,,
4180,261,1,0,0,0,0,0,,
4181,1518,0,0,0,0,0,0,,
4182,1274,0,0,0,0,0,0,,
4183,618,1,0,0,0,0,0,,
4184,1483,1,0,0,0,0,0,,
4185,1152,0,0,0,0,0,0,,
4186,290,0,0,0,0,0,0,,
4187,54,0,0,0,0,0,0,,
4188,1463,1,0,0,0,0,0,,
4189,1214,0,0,0,0,0,0,,
4190,627,1,0,0,0,0,0,,
4191,1314,1,0,0,0,0,0,,
4192,1730,0,0,0,0,0,0,,
4193,848,1,0,0,0,0,0,,
4194,1179,1,0,0,0,0,0,,
4195,405,0,0,0,0,0,0,,
4196,475,1,0,0,0,0,0,,
4197,1418,0,0,0,0,0,0,,
4198,504,0,0,0,0,0,0,,
4199,1955,1,0,0,0,0,0,,
4200,43,0,0,0,0,0,0,,
4201,1956,0,0,0,0,0,0,,
4202,1089,1,0,0,0,0,0,,
4203,1939,0,0,0,0,0,0,,
4204,913,1,0,0,0,0,0,,
4205,330,1,0,0,0,0,0,,
4206,270,0,0,0,0,0,0,,
4207,121,0,0,0,0,0,0,,
4208,1534,0,0,0,0,0,0,,
4209,1350,1,0,0,0,0,0,,
4210,1788,0,0,0,0,0,0,,
4211,1300,1,0,0,0,0,0,,
4212,1450,0,0,0,0,0,0,,
4213,354,0,0,0,0,0,0,,
4214,1178,0,0,0,0,0,0,,
4215,469,1,0,0,0,0,0,,
4216,893,0,0,0,0,0,0,,
4217,440,0,0,0,0,0,0,,
4218,1969,0,0,0,0,0,0,,
4219,125,0,0,0,0,0,0,,
4220,1772,1,0,0,0,0,0,,
4221,248,1,0,0,0,0,0,,
4222,1015,1,0,0,0,0,0,,
4223,1528,0,0,0,0,0,0,,
4224,1083,0,0,0,0,0,0,,
4225,845,0,0,0,0,0,0,,
4226,575,1,0,0,0,0,0,,
4227,123,1,0,0,0,0,0,,
4228,1598,1,0,0,0,0,0,,
4229,433,0,0,0,0,0,0,,
4230,782,1,0,0,0,0,0,,
4231,1286,0,0,0,0,0,0,,
4232,1743,1,0,0,0,0,0,,
4233,169,0,0,0,0,0,0,,
4234,720,0,0,0,0,0,0,,
4235,1423,0,0,0,0,0,0,,
4236,1562,0,0,0,0,0,0,,
4237,1277,0,0,0,0,0,0,,
4238,222,0,0,0,0,0,0,,
4239,1553,1,0,0,0,0,0,,
4240,1327,0,0,0,0,0,0,,
4241,1934,1,0,0,0,0,0,,
4242,1193,0,0,0,0,0,0,,
4243,1619,1,0,0,0,0,0,,
4244,359,1,0,0,0,0,0,,
4245,38,1,0,0,0,0,0,,
4246,1464,0,0,0,0,0,0,,
4247,590,0,0,0,0,0,0,,
4248,1753,0,0,0,0,0,0,,
4249,1312,1,0,0,0,0,0,,
4250,725,0,0,0,0,0,0,,
